date,borough,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2021-02-18,Waltham Forest,-40.42857143,-10.28571429,4.714285714,-60.57142857,-54.28571429,20.14285714
2021-02-19,Waltham Forest,-40,-10.14285714,9.428571429,-60.28571429,-54.42857143,20
2021-02-20,Waltham Forest,-39.14285714,-10.14285714,17.14285714,-59.57142857,-54,19.71428571
2021-02-21,Waltham Forest,-38.42857143,-10.14285714,28,-58.71428571,-53.85714286,19.42857143
2021-02-22,Waltham Forest,-38.71428571,-10.57142857,24,-58.42857143,-53.28571429,19.42857143
2021-02-23,Waltham Forest,-38.14285714,-10,32.28571429,-58,-52.42857143,19.14285714
2021-02-24,Waltham Forest,-37.57142857,-9.571428571,40.42857143,-57.57142857,-51.85714286,18.85714286
2021-02-25,Waltham Forest,-37.57142857,-9.428571429,39.42857143,-57.28571429,-51.14285714,18.71428571
2021-02-26,Waltham Forest,-36.57142857,-8.428571429,49.28571429,-56.42857143,-50.42857143,18.42857143
2021-02-27,Waltham Forest,-36.14285714,-8,51.71428571,-55.85714286,-50,18.28571429
2021-02-28,Waltham Forest,-35.85714286,-7.714285714,49,-56,-49.71428571,18.28571429
2021-03-01,Waltham Forest,-34.85714286,-6.571428571,53.42857143,-55.57142857,-49.57142857,18.14285714
2021-03-02,Waltham Forest,-34.57142857,-6.714285714,49,-55.71428571,-49.57142857,18.14285714
2021-03-03,Waltham Forest,-35.28571429,-7.571428571,39.28571429,-55.85714286,-49.57142857,18.28571429
2021-03-04,Waltham Forest,-35.28571429,-7.571428571,36.71428571,-55.71428571,-49.57142857,18.28571429
2021-03-05,Waltham Forest,-35.71428571,-8,26.85714286,-56,-49.57142857,18.42857143
2021-03-06,Waltham Forest,-36.14285714,-8.285714286,18.85714286,-56.57142857,-49.71428571,18.57142857
2021-03-07,Waltham Forest,-35.85714286,-7.857142857,20.28571429,-56.14285714,-49.71428571,18.57142857
2021-03-08,Waltham Forest,-35.57142857,-6.857142857,21.42857143,-55.85714286,-49.42857143,18.28571429
2021-03-09,Waltham Forest,-35.28571429,-6,28.71428571,-54.85714286,-49,17.85714286
2021-03-10,Waltham Forest,-35.28571429,-5.571428571,27.85714286,-54.28571429,-48.42857143,17.57142857
2021-03-11,Waltham Forest,-35,-4.857142857,28.85714286,-53.85714286,-47.85714286,17.28571429
2021-03-12,Waltham Forest,-34.85714286,-4.428571429,29.42857143,-53.28571429,-47.28571429,16.85714286
2021-03-13,Waltham Forest,-34.71428571,-3.571428571,28.42857143,-53,-47.14285714,16.71428571
2021-03-14,Waltham Forest,-34.71428571,-3.285714286,22.85714286,-52.71428571,-46.57142857,16.57142857
2021-03-15,Waltham Forest,-35.28571429,-4.428571429,19.57142857,-52.28571429,-46.14285714,16.42857143
2021-03-16,Waltham Forest,-35.71428571,-4.857142857,12.28571429,-52.28571429,-46,16.42857143
2021-03-17,Waltham Forest,-35,-3.857142857,18.57142857,-51.85714286,-45.71428571,16.28571429
2021-03-18,Waltham Forest,-35.14285714,-3.857142857,18.71428571,-51.57142857,-45.42857143,16.14285714
2021-03-19,Waltham Forest,-35,-3.857142857,26.42857143,-50.71428571,-45.28571429,16
2021-03-20,Waltham Forest,-35.28571429,-4.428571429,30,-50.28571429,-44.85714286,16
2021-03-21,Waltham Forest,-35.42857143,-5,35.85714286,-50,-45,16
2021-03-22,Waltham Forest,-34.71428571,-4,48,-49.57142857,-44.85714286,15.85714286
2021-03-23,Waltham Forest,-34.28571429,-3.571428571,54.14285714,-49.28571429,-44.71428571,15.71428571
2021-03-24,Waltham Forest,-33.85714286,-3.285714286,57.42857143,-49.14285714,-44.57142857,15.57142857
2021-03-25,Waltham Forest,-33.28571429,-3,61.28571429,-48.85714286,-44.57142857,15.42857143
2021-03-26,Waltham Forest,-33.42857143,-3.285714286,51.85714286,-49.14285714,-44.42857143,15.57142857
2021-03-27,Waltham Forest,-32.85714286,-2.857142857,53.14285714,-48.85714286,-44.57142857,15.42857143
2021-03-28,Waltham Forest,-33.14285714,-3.142857143,47.14285714,-49.28571429,-45,15.57142857
2021-03-29,Waltham Forest,-32.14285714,-2.571428571,53.71428571,-49.14285714,-44.85714286,15.42857143
2021-03-30,Waltham Forest,-31.14285714,-1.285714286,68.71428571,-48.71428571,-44.71428571,15.14285714
2021-03-31,Waltham Forest,-29.57142857,0,76.28571429,-48,-44.71428571,14.85714286
2021-04-01,Waltham Forest,-27.14285714,3.142857143,82.85714286,-47.14285714,-44.57142857,14.57142857
2021-04-02,Waltham Forest,-26.28571429,4.285714286,93,-49,-48.28571429,15.42857143
2021-04-03,Waltham Forest,-26.57142857,4.714285714,90.28571429,-49.42857143,-49.28571429,15.42857143
2021-04-04,Waltham Forest,-28.42857143,2.285714286,105.4285714,-47.85714286,-49.71428571,14.71428571
2021-04-05,Waltham Forest,-29.71428571,1,95.42857143,-50.85714286,-54,16.28571429
2021-04-06,Waltham Forest,-30.28571429,-0.142857143,76.14285714,-51.85714286,-55.14285714,16.85714286
2021-04-07,Waltham Forest,-31.28571429,-1.428571429,67.14285714,-53,-56.28571429,17.28571429
2021-04-08,Waltham Forest,-33,-4.571428571,63.57142857,-54.14285714,-57.42857143,17.71428571
2021-04-09,Waltham Forest,-33.42857143,-5.428571429,62.14285714,-52.85714286,-54.71428571,16.85714286
2021-04-10,Waltham Forest,-33.42857143,-6.285714286,59.85714286,-52.71428571,-53.85714286,16.85714286
2021-04-11,Waltham Forest,-30.71428571,-2.857142857,51.14285714,-53.28571429,-52.71428571,17.28571429
2021-04-12,Waltham Forest,-26.57142857,-1.714285714,47.42857143,-50.42857143,-49.28571429,15.57142857
2021-04-13,Waltham Forest,-24.14285714,-1.285714286,50.42857143,-49.71428571,-48.71428571,15.14285714
2021-04-14,Waltham Forest,-21.42857143,-0.428571429,54.14285714,-48.85714286,-48.28571429,14.71428571
2021-04-15,Waltham Forest,-19.85714286,-0.428571429,50.42857143,-48.28571429,-47.85714286,14.42857143
2021-04-16,Waltham Forest,-17.42857143,-0.142857143,49.42857143,-47.71428571,-47.57142857,13.85714286
2021-04-17,Waltham Forest,-15,0.571428571,57.28571429,-45.42857143,-46.85714286,13.14285714
2021-04-18,Waltham Forest,-12.57142857,1.142857143,61.14285714,-43.85714286,-46.57142857,12.57142857
2021-04-19,Waltham Forest,-13.71428571,1.428571429,68,-43.14285714,-45.14285714,12.42857143
2021-04-20,Waltham Forest,-13.85714286,1.571428571,69.85714286,-42.28571429,-43.85714286,12
2021-04-21,Waltham Forest,-14.14285714,1.428571429,68.57142857,-41.71428571,-42.42857143,11.71428571
2021-04-22,Waltham Forest,-13.28571429,2.142857143,76.14285714,-41,-41,11.14285714
2021-04-23,Waltham Forest,-12.42857143,2.571428571,79,-39.57142857,-39.42857143,10.71428571
2021-04-24,Waltham Forest,-11.85714286,2.714285714,78.57142857,-39.71428571,-39,10.57142857
2021-04-25,Waltham Forest,-11.85714286,2.285714286,73,-40.28571429,-38.85714286,10.71428571
2021-04-26,Waltham Forest,-12.42857143,1.857142857,70.14285714,-40.42857143,-38.71428571,10.57142857
2021-04-27,Waltham Forest,-12,2.142857143,70.57142857,-40.14285714,-38.57142857,10.57142857
2021-04-28,Waltham Forest,-13.14285714,1.428571429,64,-40.14285714,-38.57142857,10.57142857
2021-04-29,Waltham Forest,-13,2,58,-40,-38.42857143,10.57142857
2021-04-30,Waltham Forest,-13.14285714,2.571428571,54,-40.14285714,-38.28571429,10.57142857
2021-05-01,Waltham Forest,-12.57142857,3.142857143,49.42857143,-40.28571429,-38.57142857,10.71428571
2021-05-02,Waltham Forest,-13,2.571428571,46.42857143,-40,-38.57142857,10.57142857
2021-05-03,Waltham Forest,-12.85714286,1.142857143,41,-42.57142857,-43.28571429,12.14285714
2021-05-04,Waltham Forest,-14,0.857142857,32.57142857,-42.85714286,-43.42857143,12.28571429
2021-05-05,Waltham Forest,-13.71428571,1.571428571,34.42857143,-42.57142857,-43.28571429,12.28571429
2021-05-06,Waltham Forest,-13.71428571,1.571428571,34.14285714,-42.57142857,-43.28571429,12.28571429
2021-05-07,Waltham Forest,-14.14285714,0.857142857,34.57142857,-42.57142857,-43.14285714,12.28571429
2021-05-08,Waltham Forest,-15.85714286,-0.714285714,28.28571429,-43.57142857,-43,12.71428571
2021-05-09,Waltham Forest,-14.85714286,-0.142857143,35.42857143,-43.42857143,-42.28571429,12.71428571
2021-05-10,Waltham Forest,-14.28571429,1.428571429,37,-40.71428571,-37.42857143,11.14285714
2021-05-11,Waltham Forest,-13,1.714285714,44.28571429,-40.14285714,-37.14285714,10.85714286
2021-05-12,Waltham Forest,-11.28571429,2.857142857,49.85714286,-39.85714286,-37.14285714,10.57142857
2021-05-13,Waltham Forest,-12.57142857,1.285714286,45.57142857,-40,-37.71428571,10.57142857
2021-05-14,Waltham Forest,-12,1.142857143,43.57142857,-40.42857143,-38,10.57142857
2021-05-15,Waltham Forest,-11,1.714285714,47.57142857,-39.71428571,-37.71428571,10.14285714
