Date,variable,value
2022-03-17,Grocery & pharmacy,-10.0
2022-03-18,Grocery & pharmacy,-9.285714285714286
2022-03-19,Grocery & pharmacy,-9.285714285714286
2022-03-20,Grocery & pharmacy,-8.857142857142858
2022-03-21,Grocery & pharmacy,-8.714285714285714
2022-03-22,Grocery & pharmacy,-8.571428571428571
2022-03-23,Grocery & pharmacy,-7.428571428571429
2022-03-24,Grocery & pharmacy,-7.428571428571429
2022-03-25,Grocery & pharmacy,-7.142857142857143
2022-03-26,Grocery & pharmacy,-6.428571428571429
2022-03-27,Grocery & pharmacy,-6.428571428571429
2022-03-28,Grocery & pharmacy,-6.571428571428571
2022-03-29,Grocery & pharmacy,-6.857142857142857
2022-03-30,Grocery & pharmacy,-7.142857142857143
2022-03-31,Grocery & pharmacy,-7.714285714285714
2022-04-01,Grocery & pharmacy,-8.285714285714286
2022-04-02,Grocery & pharmacy,-9.142857142857142
2022-04-03,Grocery & pharmacy,-9.285714285714286
2022-04-04,Grocery & pharmacy,-9.857142857142858
2022-04-05,Grocery & pharmacy,-10.0
2022-04-06,Grocery & pharmacy,-10.857142857142858
2022-04-07,Grocery & pharmacy,-11.0
2022-04-08,Grocery & pharmacy,-11.0
2022-04-09,Grocery & pharmacy,-10.857142857142858
2022-04-10,Grocery & pharmacy,-10.571428571428571
2022-04-11,Grocery & pharmacy,-9.714285714285714
2022-04-12,Grocery & pharmacy,-9.142857142857142
2022-04-13,Grocery & pharmacy,-8.0
2022-04-14,Grocery & pharmacy,-6.428571428571429
2022-04-15,Grocery & pharmacy,-6.571428571428571
2022-04-16,Grocery & pharmacy,-6.571428571428571
2022-04-17,Grocery & pharmacy,-10.714285714285714
2022-04-18,Grocery & pharmacy,-11.857142857142858
2022-04-19,Grocery & pharmacy,-11.714285714285714
2022-04-20,Grocery & pharmacy,-11.428571428571429
2022-04-21,Grocery & pharmacy,-12.142857142857142
2022-04-22,Grocery & pharmacy,-11.571428571428571
2022-04-23,Grocery & pharmacy,-11.285714285714286
2022-04-24,Grocery & pharmacy,-7.142857142857143
2022-04-25,Grocery & pharmacy,-6.0
2022-04-26,Grocery & pharmacy,-5.857142857142857
2022-04-27,Grocery & pharmacy,-6.142857142857143
2022-04-28,Grocery & pharmacy,-6.142857142857143
2022-04-29,Grocery & pharmacy,-5.857142857142857
2022-04-30,Grocery & pharmacy,-5.571428571428571
2022-05-01,Grocery & pharmacy,-5.428571428571429
2022-05-02,Grocery & pharmacy,-6.714285714285714
2022-05-03,Grocery & pharmacy,-6.571428571428571
2022-05-04,Grocery & pharmacy,-6.571428571428571
2022-05-05,Grocery & pharmacy,-6.142857142857143
2022-05-06,Grocery & pharmacy,-6.142857142857143
2022-05-07,Grocery & pharmacy,-6.428571428571429
2022-05-08,Grocery & pharmacy,-6.0
2022-05-09,Grocery & pharmacy,-4.285714285714286
2022-05-10,Grocery & pharmacy,-4.428571428571429
2022-05-11,Grocery & pharmacy,-4.714285714285714
2022-05-12,Grocery & pharmacy,-5.0
2022-05-13,Grocery & pharmacy,-4.857142857142857
2022-05-14,Grocery & pharmacy,-4.428571428571429
2022-05-15,Grocery & pharmacy,-5.285714285714286
2022-05-16,Grocery & pharmacy,-5.285714285714286
2022-05-17,Grocery & pharmacy,-5.0
2022-05-18,Grocery & pharmacy,-4.142857142857143
2022-05-19,Grocery & pharmacy,-4.0
2022-05-20,Grocery & pharmacy,-4.571428571428571
2022-05-21,Grocery & pharmacy,-4.714285714285714
2022-05-22,Grocery & pharmacy,-3.857142857142857
2022-05-23,Grocery & pharmacy,-4.142857142857143
2022-05-24,Grocery & pharmacy,-4.571428571428571
2022-05-25,Grocery & pharmacy,-4.857142857142857
2022-05-26,Grocery & pharmacy,-4.857142857142857
2022-05-27,Grocery & pharmacy,-4.142857142857143
2022-05-28,Grocery & pharmacy,-4.285714285714286
2022-05-29,Grocery & pharmacy,-4.714285714285714
2022-05-30,Grocery & pharmacy,-5.142857142857143
2022-05-31,Grocery & pharmacy,-5.285714285714286
2022-06-01,Grocery & pharmacy,-4.428571428571429
2022-06-02,Grocery & pharmacy,-4.857142857142857
2022-06-03,Grocery & pharmacy,-6.571428571428571
2022-06-04,Grocery & pharmacy,-7.714285714285714
2022-06-05,Grocery & pharmacy,-8.857142857142858
2022-06-06,Grocery & pharmacy,-8.285714285714286
2022-06-07,Grocery & pharmacy,-7.857142857142857
2022-06-08,Grocery & pharmacy,-8.428571428571429
2022-06-09,Grocery & pharmacy,-8.142857142857142
2022-06-10,Grocery & pharmacy,-6.428571428571429
2022-06-11,Grocery & pharmacy,-5.142857142857143
2022-06-12,Grocery & pharmacy,-3.5714285714285716
2022-06-13,Grocery & pharmacy,-3.142857142857143
2022-06-14,Grocery & pharmacy,-2.7142857142857144
2022-06-15,Grocery & pharmacy,-2.2857142857142856
2022-06-16,Grocery & pharmacy,-1.5714285714285714
2022-06-17,Grocery & pharmacy,-1.2857142857142858
2022-06-18,Grocery & pharmacy,-1.5714285714285714
2022-06-19,Grocery & pharmacy,-1.7142857142857142
2022-06-20,Grocery & pharmacy,-1.5714285714285714
2022-06-21,Grocery & pharmacy,-1.5714285714285714
2022-06-22,Grocery & pharmacy,-1.8571428571428572
2022-06-23,Grocery & pharmacy,-2.5714285714285716
2022-06-24,Grocery & pharmacy,-3.0
2022-06-25,Grocery & pharmacy,-2.7142857142857144
2022-06-26,Grocery & pharmacy,-2.5714285714285716
2022-06-27,Grocery & pharmacy,-3.0
2022-06-28,Grocery & pharmacy,-3.142857142857143
2022-06-29,Grocery & pharmacy,-3.4285714285714284
2022-06-30,Grocery & pharmacy,-3.142857142857143
2022-07-01,Grocery & pharmacy,-3.0
2022-07-02,Grocery & pharmacy,-3.142857142857143
2020-02-15,Parks,-34.0
2020-02-16,Parks,-37.5
2020-02-17,Parks,-15.666666666666666
2020-02-18,Parks,-9.0
2020-02-19,Parks,-6.6
2020-02-20,Parks,-6.166666666666667
2020-02-21,Parks,-3.857142857142857
2020-02-22,Parks,0.0
2020-02-23,Parks,4.571428571428571
2020-02-24,Parks,0.42857142857142855
2020-02-25,Parks,-0.42857142857142855
2020-02-26,Parks,0.7142857142857143
2020-02-27,Parks,1.8571428571428572
2020-02-28,Parks,-0.8571428571428571
2020-02-29,Parks,-2.857142857142857
2020-03-01,Parks,1.8571428571428572
2020-03-02,Parks,4.142857142857143
2020-03-03,Parks,3.857142857142857
2020-03-04,Parks,1.2857142857142858
2020-03-05,Parks,-2.2857142857142856
2020-03-06,Parks,1.0
2020-03-07,Parks,3.142857142857143
2020-03-08,Parks,-0.5714285714285714
2020-03-09,Parks,-2.2857142857142856
2020-03-10,Parks,-3.142857142857143
2020-03-11,Parks,-0.8571428571428571
2020-03-12,Parks,1.7142857142857142
2020-03-13,Parks,-0.8571428571428571
2020-03-14,Parks,-2.4285714285714284
2020-03-15,Parks,-5.142857142857143
2020-03-16,Parks,-1.8571428571428572
2020-03-17,Parks,-2.5714285714285716
2020-03-18,Parks,-4.857142857142857
2020-03-19,Parks,-8.428571428571429
2020-03-20,Parks,-11.0
2020-03-21,Parks,-11.857142857142858
2020-03-22,Parks,-9.714285714285714
2020-03-23,Parks,-14.142857142857142
2020-03-24,Parks,-15.714285714285714
2020-03-25,Parks,-17.142857142857142
2020-03-26,Parks,-16.0
2020-03-27,Parks,-17.142857142857142
2020-03-28,Parks,-22.0
2020-03-29,Parks,-29.571428571428573
2020-03-30,Parks,-34.714285714285715
2020-03-31,Parks,-36.285714285714285
2020-04-01,Parks,-38.42857142857143
2020-04-02,Parks,-39.57142857142857
2020-04-03,Parks,-39.142857142857146
2020-04-04,Parks,-35.285714285714285
2020-04-05,Parks,-29.0
2020-04-06,Parks,-26.571428571428573
2020-04-07,Parks,-23.571428571428573
2020-04-08,Parks,-21.714285714285715
2020-04-09,Parks,-19.142857142857142
2020-04-10,Parks,-17.142857142857142
2020-04-11,Parks,-17.714285714285715
2020-04-12,Parks,-19.142857142857142
2020-04-13,Parks,-18.571428571428573
2020-04-14,Parks,-19.571428571428573
2020-04-15,Parks,-17.714285714285715
2020-04-16,Parks,-18.428571428571427
2020-04-17,Parks,-22.714285714285715
2020-04-18,Parks,-24.571428571428573
2020-04-19,Parks,-21.857142857142858
2020-04-20,Parks,-18.857142857142858
2020-04-21,Parks,-17.0
2020-04-22,Parks,-15.714285714285714
2020-04-23,Parks,-12.428571428571429
2020-04-24,Parks,-7.0
2020-04-25,Parks,-3.857142857142857
2020-04-26,Parks,-2.2857142857142856
2020-04-27,Parks,-2.7142857142857144
2020-04-28,Parks,-11.142857142857142
2020-04-29,Parks,-16.571428571428573
2020-04-30,Parks,-23.857142857142858
2020-05-01,Parks,-27.714285714285715
2020-05-02,Parks,-26.571428571428573
2020-05-03,Parks,-30.571428571428573
2020-05-04,Parks,-28.714285714285715
2020-05-05,Parks,-19.857142857142858
2020-05-06,Parks,-12.571428571428571
2020-05-07,Parks,-3.4285714285714284
2020-05-08,Parks,5.714285714285714
2020-05-09,Parks,8.857142857142858
2020-05-10,Parks,7.0
2020-05-11,Parks,3.0
2020-05-12,Parks,3.857142857142857
2020-05-13,Parks,-0.14285714285714285
2020-05-14,Parks,-2.0
2020-05-15,Parks,-3.5714285714285716
2020-05-16,Parks,-4.571428571428571
2020-05-17,Parks,6.285714285714286
2020-05-18,Parks,17.285714285714285
2020-05-19,Parks,25.571428571428573
2020-05-20,Parks,38.0
2020-05-21,Parks,44.57142857142857
2020-05-22,Parks,45.142857142857146
2020-05-23,Parks,44.0
2020-05-24,Parks,45.0
2020-05-25,Parks,59.285714285714285
2020-05-26,Parks,58.285714285714285
2020-05-27,Parks,55.285714285714285
2020-05-28,Parks,57.0
2020-05-29,Parks,62.142857142857146
2020-05-30,Parks,70.42857142857143
2020-05-31,Parks,73.42857142857143
2020-06-01,Parks,61.285714285714285
2020-06-02,Parks,63.142857142857146
2020-06-03,Parks,55.57142857142857
2020-06-04,Parks,47.142857142857146
2020-06-05,Parks,38.0
2020-06-06,Parks,26.0
2020-06-07,Parks,17.857142857142858
2020-06-08,Parks,11.857142857142858
2020-06-09,Parks,8.714285714285714
2020-06-10,Parks,5.571428571428571
2020-06-11,Parks,5.571428571428571
2020-06-12,Parks,6.142857142857143
2020-06-13,Parks,19.0
2020-06-14,Parks,27.571428571428573
2020-06-15,Parks,31.142857142857142
2020-06-16,Parks,31.857142857142858
2020-06-17,Parks,37.285714285714285
2020-06-18,Parks,37.714285714285715
2020-06-19,Parks,40.285714285714285
2020-06-20,Parks,38.714285714285715
2020-06-21,Parks,34.142857142857146
2020-06-22,Parks,39.714285714285715
2020-06-23,Parks,45.0
2020-06-24,Parks,55.285714285714285
2020-06-25,Parks,66.42857142857143
2020-06-26,Parks,71.85714285714286
2020-06-27,Parks,64.57142857142857
2020-06-28,Parks,62.714285714285715
2020-06-29,Parks,53.714285714285715
2020-06-30,Parks,42.57142857142857
2020-07-01,Parks,33.285714285714285
2020-07-02,Parks,23.0
2020-07-03,Parks,19.857142857142858
2020-07-04,Parks,21.0
2020-07-05,Parks,25.714285714285715
2020-07-06,Parks,28.428571428571427
2020-07-07,Parks,31.285714285714285
2020-07-08,Parks,27.142857142857142
2020-07-09,Parks,25.571428571428573
2020-07-10,Parks,25.714285714285715
2020-07-11,Parks,30.857142857142858
2020-07-12,Parks,32.714285714285715
2020-07-13,Parks,34.42857142857143
2020-07-14,Parks,35.57142857142857
2020-07-15,Parks,40.285714285714285
2020-07-16,Parks,46.42857142857143
2020-07-17,Parks,51.42857142857143
2020-07-18,Parks,52.714285714285715
2020-07-19,Parks,44.285714285714285
2020-07-20,Parks,47.714285714285715
2020-07-21,Parks,51.57142857142857
2020-07-22,Parks,57.0
2020-07-23,Parks,58.142857142857146
2020-07-24,Parks,54.42857142857143
2020-07-25,Parks,44.142857142857146
2020-07-26,Parks,45.857142857142854
2020-07-27,Parks,34.714285714285715
2020-07-28,Parks,32.142857142857146
2020-07-29,Parks,32.0
2020-07-30,Parks,34.714285714285715
2020-07-31,Parks,36.142857142857146
2020-08-01,Parks,43.714285714285715
2020-08-02,Parks,47.142857142857146
2020-08-03,Parks,54.285714285714285
2020-08-04,Parks,55.0
2020-08-05,Parks,53.57142857142857
2020-08-06,Parks,51.0
2020-08-07,Parks,49.42857142857143
2020-08-08,Parks,49.0
2020-08-09,Parks,48.42857142857143
2020-08-10,Parks,48.142857142857146
2020-08-11,Parks,47.0
2020-08-12,Parks,44.42857142857143
2020-08-13,Parks,39.57142857142857
2020-08-14,Parks,33.285714285714285
2020-08-15,Parks,27.285714285714285
2020-08-16,Parks,22.571428571428573
2020-08-17,Parks,18.0
2020-08-18,Parks,16.428571428571427
2020-08-19,Parks,8.0
2020-08-20,Parks,13.428571428571429
2020-08-21,Parks,15.285714285714286
2020-08-22,Parks,19.714285714285715
2020-08-23,Parks,21.857142857142858
2020-08-24,Parks,22.714285714285715
2020-08-25,Parks,17.285714285714285
2020-08-26,Parks,26.0
2020-08-27,Parks,17.0
2020-08-28,Parks,15.0
2020-08-29,Parks,10.714285714285714
2020-08-30,Parks,10.0
2020-08-31,Parks,15.0
2020-09-01,Parks,21.285714285714285
2020-09-02,Parks,18.428571428571427
2020-09-03,Parks,20.142857142857142
2020-09-04,Parks,22.714285714285715
2020-09-05,Parks,27.142857142857142
2020-09-06,Parks,29.571428571428573
2020-09-07,Parks,24.714285714285715
2020-09-08,Parks,24.0
2020-09-09,Parks,25.714285714285715
2020-09-10,Parks,30.285714285714285
2020-09-11,Parks,31.714285714285715
2020-09-12,Parks,32.57142857142857
2020-09-13,Parks,35.857142857142854
2020-09-14,Parks,40.714285714285715
2020-09-15,Parks,42.57142857142857
2020-09-16,Parks,43.857142857142854
2020-09-17,Parks,43.714285714285715
2020-09-18,Parks,44.0
2020-09-19,Parks,44.285714285714285
2020-09-20,Parks,42.857142857142854
2020-09-21,Parks,40.42857142857143
2020-09-22,Parks,38.714285714285715
2020-09-23,Parks,32.0
2020-09-24,Parks,26.0
2020-09-25,Parks,20.428571428571427
2020-09-26,Parks,14.857142857142858
2020-09-27,Parks,6.0
2020-09-28,Parks,3.0
2020-09-29,Parks,-0.8571428571428571
2020-09-30,Parks,-1.0
2020-10-01,Parks,0.5714285714285714
2020-10-02,Parks,-3.0
2020-10-03,Parks,-5.0
2020-10-04,Parks,-10.0
2020-10-05,Parks,-12.857142857142858
2020-10-06,Parks,-14.285714285714286
2020-10-07,Parks,-11.571428571428571
2020-10-08,Parks,-13.857142857142858
2020-10-09,Parks,-10.142857142857142
2020-10-10,Parks,-8.0
2020-10-11,Parks,0.42857142857142855
2020-10-12,Parks,-2.142857142857143
2020-10-13,Parks,-5.142857142857143
2020-10-14,Parks,-7.142857142857143
2020-10-15,Parks,-6.857142857142857
2020-10-16,Parks,-6.0
2020-10-17,Parks,-5.571428571428571
2020-10-18,Parks,-6.428571428571429
2020-10-19,Parks,-3.0
2020-10-20,Parks,1.2857142857142858
2020-10-21,Parks,-2.4285714285714284
2020-10-22,Parks,-0.2857142857142857
2020-10-23,Parks,-0.5714285714285714
2020-10-24,Parks,-2.4285714285714284
2020-10-25,Parks,-3.5714285714285716
2020-10-26,Parks,-3.142857142857143
2020-10-27,Parks,-8.0
2020-10-28,Parks,-4.285714285714286
2020-10-29,Parks,-9.285714285714286
2020-10-30,Parks,-9.285714285714286
2020-10-31,Parks,-10.142857142857142
2020-11-01,Parks,-12.0
2020-11-02,Parks,-14.571428571428571
2020-11-03,Parks,-12.428571428571429
2020-11-04,Parks,-10.571428571428571
2020-11-05,Parks,-8.428571428571429
2020-11-06,Parks,-9.428571428571429
2020-11-07,Parks,-4.428571428571429
2020-11-08,Parks,-1.5714285714285714
2020-11-09,Parks,-1.1428571428571428
2020-11-10,Parks,0.8571428571428571
2020-11-11,Parks,-1.5714285714285714
2020-11-12,Parks,0.5714285714285714
2020-11-13,Parks,1.4285714285714286
2020-11-14,Parks,-5.428571428571429
2020-11-15,Parks,-7.714285714285714
2020-11-16,Parks,-8.714285714285714
2020-11-17,Parks,-9.857142857142858
2020-11-18,Parks,-9.714285714285714
2020-11-19,Parks,-12.714285714285714
2020-11-20,Parks,-15.428571428571429
2020-11-21,Parks,-10.857142857142858
2020-11-22,Parks,-6.142857142857143
2020-11-23,Parks,-5.285714285714286
2020-11-24,Parks,-4.857142857142857
2020-11-25,Parks,-5.714285714285714
2020-11-26,Parks,-4.0
2020-11-27,Parks,-2.4285714285714284
2020-11-28,Parks,-2.7142857142857144
2020-11-29,Parks,-6.571428571428571
2020-11-30,Parks,-8.428571428571429
2020-12-01,Parks,-8.857142857142858
2020-12-02,Parks,-9.0
2020-12-03,Parks,-13.428571428571429
2020-12-04,Parks,-14.857142857142858
2020-12-05,Parks,-14.571428571428571
2020-12-06,Parks,-15.714285714285714
2020-12-07,Parks,-16.142857142857142
2020-12-08,Parks,-17.714285714285715
2020-12-09,Parks,-17.857142857142858
2020-12-10,Parks,-14.714285714285714
2020-12-11,Parks,-13.142857142857142
2020-12-12,Parks,-13.714285714285714
2020-12-13,Parks,-16.714285714285715
2020-12-14,Parks,-16.285714285714285
2020-12-15,Parks,-14.285714285714286
2020-12-16,Parks,-15.0
2020-12-17,Parks,-13.0
2020-12-18,Parks,-14.857142857142858
2020-12-19,Parks,-16.571428571428573
2020-12-20,Parks,-12.857142857142858
2020-12-21,Parks,-14.142857142857142
2020-12-22,Parks,-15.571428571428571
2020-12-23,Parks,-15.857142857142858
2020-12-24,Parks,-17.0
2020-12-25,Parks,-17.142857142857142
2020-12-26,Parks,-18.857142857142858
2020-12-27,Parks,-19.142857142857142
2020-12-28,Parks,-17.0
2020-12-29,Parks,-17.0
2020-12-30,Parks,-13.714285714285714
2020-12-31,Parks,-14.571428571428571
2021-01-01,Parks,-15.142857142857142
2021-01-02,Parks,-12.857142857142858
2021-01-03,Parks,-14.571428571428571
2021-01-04,Parks,-18.571428571428573
2021-01-05,Parks,-22.857142857142858
2021-01-06,Parks,-26.0
2021-01-07,Parks,-27.0
2021-01-08,Parks,-27.428571428571427
2021-01-09,Parks,-27.142857142857142
2021-01-10,Parks,-28.428571428571427
2021-01-11,Parks,-26.571428571428573
2021-01-12,Parks,-24.714285714285715
2021-01-13,Parks,-27.857142857142858
2021-01-14,Parks,-31.857142857142858
2021-01-15,Parks,-30.714285714285715
2021-01-16,Parks,-33.857142857142854
2021-01-17,Parks,-28.857142857142858
2021-01-18,Parks,-28.285714285714285
2021-01-19,Parks,-28.142857142857142
2021-01-20,Parks,-28.0
2021-01-21,Parks,-23.142857142857142
2021-01-22,Parks,-20.571428571428573
2021-01-23,Parks,-17.0
2021-01-24,Parks,-19.0
2021-01-25,Parks,-17.714285714285715
2021-01-26,Parks,-18.571428571428573
2021-01-27,Parks,-16.0
2021-01-28,Parks,-16.142857142857142
2021-01-29,Parks,-18.142857142857142
2021-01-30,Parks,-23.571428571428573
2021-01-31,Parks,-24.285714285714285
2021-02-01,Parks,-25.571428571428573
2021-02-02,Parks,-22.285714285714285
2021-02-03,Parks,-22.285714285714285
2021-02-04,Parks,-24.142857142857142
2021-02-05,Parks,-20.714285714285715
2021-02-06,Parks,-16.285714285714285
2021-02-07,Parks,-21.285714285714285
2021-02-08,Parks,-21.714285714285715
2021-02-09,Parks,-24.142857142857142
2021-02-10,Parks,-23.571428571428573
2021-02-11,Parks,-23.142857142857142
2021-02-12,Parks,-27.571428571428573
2021-02-13,Parks,-28.142857142857142
2021-02-14,Parks,-24.428571428571427
2021-02-15,Parks,-20.571428571428573
2021-02-16,Parks,-19.428571428571427
2021-02-17,Parks,-19.714285714285715
2021-02-18,Parks,-16.285714285714285
2021-02-19,Parks,-13.428571428571429
2021-02-20,Parks,-7.0
2021-02-21,Parks,0.14285714285714285
2021-02-22,Parks,-2.7142857142857144
2021-02-23,Parks,2.5714285714285716
2021-02-24,Parks,7.857142857142857
2021-02-25,Parks,7.428571428571429
2021-02-26,Parks,13.571428571428571
2021-02-27,Parks,16.142857142857142
2021-02-28,Parks,14.714285714285714
2021-03-01,Parks,18.285714285714285
2021-03-02,Parks,16.0
2021-03-03,Parks,10.142857142857142
2021-03-04,Parks,8.428571428571429
2021-03-05,Parks,2.5714285714285716
2021-03-06,Parks,-3.7142857142857144
2021-03-07,Parks,-3.0
2021-03-08,Parks,-2.5714285714285716
2021-03-09,Parks,2.5714285714285716
2021-03-10,Parks,1.4285714285714286
2021-03-11,Parks,2.5714285714285716
2021-03-12,Parks,2.857142857142857
2021-03-13,Parks,2.0
2021-03-14,Parks,-0.8571428571428571
2021-03-15,Parks,-2.0
2021-03-16,Parks,-7.142857142857143
2021-03-17,Parks,-2.2857142857142856
2021-03-18,Parks,-2.5714285714285716
2021-03-19,Parks,2.2857142857142856
2021-03-20,Parks,4.571428571428571
2021-03-21,Parks,8.571428571428571
2021-03-22,Parks,15.571428571428571
2021-03-23,Parks,18.857142857142858
2021-03-24,Parks,20.857142857142858
2021-03-25,Parks,23.142857142857142
2021-03-26,Parks,17.0
2021-03-27,Parks,19.142857142857142
2021-03-28,Parks,14.857142857142858
